brand_name,price,MRP,discount_percent,ratings,number_of_ratings,pants_category
United Colors of Benetton,899.0,3599.0,0.75,4.0,29.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
SPYKAR,1014.0,2899.0,0.65,4.0,16.0,Regular Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,924.0,3699.0,0.75,3.5,18.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,734.0,2099.0,0.65,2.8,8.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
V-Mart,1017.0,1049.0,0.03,3.4,87.0,Cargo Jeans
United Colors of Benetton,989.0,2999.0,0.67,3.8,9.0,Regular Fit Jeans
Roadster,867.0,2799.0,0.69,3.6,72.0,Baggy Jeans
Roadster,1649.0,2999.0,0.45,4.2,42.0,Loose Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
V-Mart,1017.0,1049.0,0.03,3.4,87.0,Cargo Jeans
United Colors of Benetton,989.0,2999.0,0.67,3.8,9.0,Regular Fit Jeans
Roadster,867.0,2799.0,0.69,3.6,72.0,Baggy Jeans
Roadster,1649.0,2999.0,0.45,4.2,42.0,Loose Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2079.0,3999.0,0.48,4.3,52.0,Regular Fit Jeans
Roadster,499.0,1999.0,0.75,4.1,21.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Levis,1923.0,3699.0,0.48,4.2,36.0,Regular Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1595.0,2799.0,0.43,3.8,30.0,Regular Fit Jeans
Levis,2699.0,3599.0,0.25,4.4,105.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Flying Machine,1829.0,2999.0,0.39,3.7,189.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2936.0,3299.0,0.11,4.0,983.0,Regular Fit Jeans
Flying Machine,1847.0,2799.0,0.34,4.3,49.0,Loose Fit Jeans
Levis,2599.0,4999.0,0.48,3.7,14.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Levis,1439.0,3199.0,0.55,4.3,382.0,Regular Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1259.0,4199.0,0.7,3.9,39.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1549.0,2499.0,0.38,4.4,73.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1674.0,2499.0,0.33,4.3,45.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1682.0,3299.0,0.49,4.4,27.0,Regular Fit Jeans
WROGN,1623.0,2799.0,0.42,3.7,45.0,Baggy Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2490.0,3990.0,15.0,4.0,10.0,Regular Fit Jeans
Flying Machine,1875.0,2799.0,0.33,4.3,48.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1418.0,3299.0,0.57,4.4,47.0,Regular Fit Jeans
WROGN,1739.0,2999.0,0.42,4.2,29.0,Cargo Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Flying Machine,1549.0,2499.0,0.38,4.0,151.0,Regular Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1529.0,3399.0,0.55,4.5,120.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2399.0,3999.0,0.4,4.3,47.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1627.0,4399.0,0.63,4.0,3600.0,Regular Fit Jeans
WROGN,1623.0,2799.0,0.42,3.9,56.0,Loose Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1655.0,2299.0,0.28,4.3,101.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1500.0,2999.0,0.49,4.4,45.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Flying Machine,1829.0,2999.0,0.39,4.3,140.0,Loose Fit Jeans
SPYKAR,2199.0,3999.0,0.45,4.3,64.0,Regular Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1799.0,2499.0,0.28,4.2,95.0,Regular Fit Jeans
Flying Machine,2015.0,2799.0,0.28,4.3,33.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1484.0,4499.0,0.67,4.4,153.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2099.0,4999.0,0.58,4.4,40.0,Regular Fit Jeans
V-Mart,599.0,999.0,0.4,3.7,124.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2099.0,2999.0,0.3,3.9,24.0,Regular Fit Jeans
U.S. Polo Assn. Denim Co.,1859.0,2999.0,0.38,3.5,8.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
U.S. Polo Assn. Denim Co.,2045.0,3299.0,0.38,4.1,17.0,Regular Fit Jeans
United Colors of Benetton,2699.0,5999.0,0.55,4.4,5.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1727.0,2399.0,0.28,4.3,47.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1727.0,2399.0,0.28,4.3,47.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1748.0,3299.0,0.47,4.7,21.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1350.0,2999.0,0.54,4.2,118.0,Regular Fit Jeans
Levis,2384.0,5299.0,0.55,4.7,59.0,Cargo Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
SPYKAR,1224.0,3499.0,0.65,4.2,136.0,Regular Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2375.0,3299.0,0.28,3.9,52.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
WROGN,1565.0,2699.0,0.42,3.9,34.0,Loose Fit Jeans
United Colors of Benetton,2639.0,3299.0,0.2,3.9,34.0,Regular Fit Jeans
SPYKAR,1364.0,3899.0,0.65,4.1,28.0,Regular Fit Jeans
WROGN,1681.0,2899.0,0.42,4.4,44.0,Cargo Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1504.0,3499.0,0.57,4.6,14.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2274.0,3499.0,0.35,2.9,102.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
WROGN,1567.0,2799.0,0.44,3.9,149.0,Cargo Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1749.0,3499.0,0.5,4.3,77.0,Regular Fit Jeans
WROGN,1623.0,2899.0,0.44,3.9,29.0,Loose Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1499.0,2499.0,0.4,3.5,23.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1749.0,3499.0,0.5,3.8,6.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,7799.0,12999.0,0.4,4.3,67.0,Regular Fit Jeans
SPYKAR,1749.0,3499.0,0.5,3.8,16.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1434.0,3499.0,0.59,4.5,26.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
WROGN,1623.0,2899.0,0.44,4.0,102.0,Cargo Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1115.0,3599.0,0.69,4.1,202.0,Regular Fit Jeans
United Colors of Benetton,2699.0,4499.0,0.4,3.7,45.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2249.0,4499.0,0.5,4.6,5.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,4499.0,8999.0,0.5,4.3,122.0,Regular Fit Jeans
Flying Machine,1799.0,2499.0,0.28,4.1,88.0,Loose Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1599.0,3999.0,0.6,4.0,128.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1229.0,4099.0,0.7,3.5,10.0,Regular Fit Jeans
SPYKAR,1434.0,4099.0,0.65,4.0,12.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1352.0,3299.0,0.59,4.2,27.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2963.0,5699.0,0.48,2.5,8.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2150.0,4299.0,0.49,3.9,14.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2099.0,2999.0,0.3,4.6,10.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1999.0,3999.0,0.5,3.9,14.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
SPYKAR,1999.0,3999.0,0.5,4.0,20.0,Regular Fit Jeans
SPYKAR,1849.0,3699.0,0.5,4.2,42.0,Regular Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1814.0,3299.0,0.45,4.1,25.0,Regular Fit Jeans
SPYKAR,1849.0,3699.0,0.5,4.2,65.0,Regular Fit Jeans
Flying Machine,1819.0,3499.0,0.48,4.2,65.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1799.0,2999.0,0.4,4.5,23.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,549.0,1599.0,10.5,3.4,64.0,Regular Fit Jeans
Flying Machine,2519.0,3499.0,0.28,4.0,55.0,Cargo Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1649.0,3299.0,0.5,3.0,6.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1505.0,3499.0,0.56,3.9,35.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
U.S. Polo Assn. Denim Co.,1584.0,3299.0,0.51,4.0,122.0,Regular Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1289.0,4299.0,0.7,4.0,20.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1439.0,3199.0,0.55,4.5,75.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1405.0,3699.0,0.62,4.0,101.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1499.0,2999.0,0.5,4.5,15.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,3331.0,3399.0,0.02,4.3,13.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1655.0,2299.0,0.28,4.6,18.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,380.0,1299.0,9.19,4.2,87.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1709.0,3799.0,0.55,4.3,117.0,Regular Fit Jeans
United Colors of Benetton,2399.0,3999.0,0.4,3.4,32.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2799.0,5599.0,0.5,4.6,5.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
SPYKAR,1599.0,3199.0,0.5,4.0,6.0,Regular Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1200.0,2399.0,0.49,4.1,117.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1599.0,4499.0,29.0,3.6,40.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,8999.0,11999.0,0.25,3.1,7.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,5399.0,8999.0,0.4,4.4,10.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2999.0,5999.0,0.5,4.0,96.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1829.0,2999.0,0.39,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1799.0,3999.0,0.55,3.9,28.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1175.0,2799.0,0.58,4.2,65.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1484.0,3299.0,0.55,4.8,13.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,4549.0,6999.0,0.35,4.5,17.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2099.0,5899.0,38.0,4.6,49.0,Regular Fit Jeans
SPYKAR,2099.0,3499.0,0.4,3.7,124.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
SPYKAR,1829.0,2999.0,0.39,4.6,5.0,Regular Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,3196.0,3995.0,0.2,4.0,9.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1799.0,4499.0,0.6,3.8,20.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2499.0,4999.0,0.5,4.0,93.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1829.0,2999.0,0.39,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2999.0,4999.0,0.4,4.2,130.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1260.0,2799.0,0.54,4.3,20.0,Regular Fit Jeans
SPYKAR,2584.0,4699.0,0.45,4.2,130.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2474.0,4499.0,0.45,3.8,104.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2589.0,3699.0,0.3,3.8,25.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2039.0,3999.0,0.49,4.0,7.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1749.0,3499.0,0.5,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1839.0,3999.0,0.54,1.9,13.0,Regular Fit Jeans
SPYKAR,1649.0,3299.0,0.5,3.9,31.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1739.0,2899.0,0.4,3.9,15.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1679.0,2799.0,0.4,4.2,6.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Flying Machine,1585.0,2599.0,0.39,4.1,34.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1559.0,2599.0,0.4,4.2,16.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Flying Machine,1585.0,2599.0,0.39,4.1,34.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1559.0,2599.0,0.4,4.2,16.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1350.0,2999.0,0.54,4.6,5.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1559.0,2599.0,0.4,3.8,16.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2789.0,3099.0,0.1,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2099.0,3499.0,0.4,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2639.0,6598.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2599.0,3999.0,0.35,3.9,31.0,Regular Fit Jeans
United Colors of Benetton,2924.0,4499.0,0.35,3.8,16.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2029.0,2899.0,0.3,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1829.0,2999.0,0.39,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1999.0,3999.0,0.5,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1829.0,2999.0,0.39,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1279.0,1599.0,0.2,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2517.0,3649.0,0.31,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1799.0,3599.0,0.5,4.0,63.0,Regular Fit Jeans
V-Mart,2099.0,3499.0,0.4,3.7,124.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
SPYKAR,2099.0,4199.0,0.5,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2099.0,4199.0,0.5,4.0,63.0,Regular Fit Jeans
SPYKAR,1749.0,3499.0,0.5,4.2,130.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
